track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
24M6MHeugm1sHHNzCP5eV4,Suy Galvez,Bossa Best,Baby Now That I Found You,30,244813,0,0.707,0.531,2,-7.21,1,0.0245,0.855,0.000182,0.175,0.49,107.994,4,acoustic,0,0.3649353573640064,0.7703186432721084,0.5105,0.6140846668787049,0.4,0.5,0.3,0.2,0.1,0.3,0.6,0.1
5DZVpQguB5TGP3MdkN3JSP,Suy Galvez,Bossa Best,Right Here Waiting,30,169733,0,0.707,0.467,2,-7.511,1,0.0367,0.832,5.33e-06,0.114,0.478,110.096,4,acoustic,0,0.3747959394291932,0.7644308823817068,0.4725,0.6154089406036333,0.6,0.4,0.3,0.2,0.1,0.3,0.7,0.1
2HUZVffVPXvqnrml0gXggp,Howlin' Wolf,Moanin' In The Moonlight,Smokestack Lightnin',62,188400,0,0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,4,acoustic,0,0.5437768562475371,0.5913189758034544,0.4649999999999999,0.5986986106836638,0.2,0.4,0.6,0.1,0.3,0.1,0.3,0.5
2PTzfXh5Ut3hjRrWGyafz6,Stephen Speaks,No More Doubt,Passenger Seat,64,274480,0,0.523,0.554,7,-7.596,1,0.0303,0.749,3.29e-06,0.323,0.769,152.979,4,acoustic,0,0.5759621338637344,0.7627682256518593,0.6615,0.620576786505198,0.3,0.7,0.6,0.1,0.0,0.4,0.4,0.2
5MTsZG10E0hTvAkdioyPnw,Buddy Guy;Bonnie Raitt,Feels Like Rain,Feels Like Rain (feat. Bonnie Raitt),57,275266,0,0.572,0.348,0,-13.454,1,0.0294,0.44,0.000721,0.235,0.34,73.304,4,acoustic,0,0.202202915955191,0.6481818359642431,0.344,0.4741282506398114,0.6,0.3,0.2,0.4,0.1,0.5,0.7,0.1
2AN3wNGUW0IgzfuurtVEDS,Mance Lipscomb,The Best of Mance Lipscomb,Sugar Babe,31,124400,0,0.554,0.4,3,-11.806,1,0.0699,0.979,0.348,0.102,0.547,101.191,4,acoustic,0,0.3330221605088848,0.680417815855877,0.4735,0.5224799921215872,0.7,0.5,0.3,0.2,0.1,0.4,0.6,0.1
7jIAttgQTpLDoNtykIQXjH,Violent Femmes,Violent Femmes,Blister In The Sun,71,145706,0,0.726,0.537,0,-8.896,1,0.114,0.316,0.0,0.0707,0.882,96.889,4,acoustic,0,0.3128412737132455,0.7373393580188955,0.7095,0.5920602105773803,0.1,0.7,0.4,0.1,0.0,0.2,0.3,0.3
353rT3h7ABEWWBe6Hr7EZD,Days N Daze,The Oogle Deathmachine,"Little Blue Pills, Pt. 2",31,265195,1,0.501,0.672,2,-10.225,0,0.0637,0.674,0.000162,0.0674,0.961,122.041,4,acoustic,0,0.430830503067945,0.7113432310310427,0.8165,0.5477245780329959,0.2,0.7,0.5,0.1,0.1,0.3,0.3,0.4
0GgFpUEQzr5RuDZC768g0k,Drei Rana;Selena Marie,Paano Ang Simbang Gabi (Kung 'Di Ka Katabi),Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,30,235722,0,0.505,0.462,6,-5.692,1,0.0271,0.623,0.0,0.113,0.113,139.914,4,acoustic,0,0.5146735969076612,0.800011736400446,0.2875,0.606561777769369,0.4,0.1,0.3,0.5,0.1,0.2,0.4,0.1
5hhhrZMKz1NEZM7jRWufbf,Frank Turner,West Coast vs. Wessex,Bob,30,188952,1,0.415,0.713,0,-5.529,1,0.0345,0.0555,0.0,0.0811,0.361,83.69,3,acoustic,0,0.2509241363781359,0.8032001251882713,0.5369999999999999,0.4897080871888024,0.3,0.4,0.3,0.2,0.1,0.2,0.6,0.1
4zESVuAPxaC9bqQKjiWgH6,Harley Poe,Have a Great Life.,Psycho,30,241250,0,0.458,0.823,6,-4.268,0,0.0616,0.382,0.0,0.205,0.422,131.638,4,acoustic,0,0.4758504869307413,0.8278661267922461,0.6224999999999999,0.5872388712409958,0.1,0.2,0.7,0.3,0.6,0.1,0.2,0.5
7EcFRiCKqijYsuA5UbNnQZ,Frank Turner,West Coast vs. Wessex,Perfect Government,30,146129,1,0.474,0.876,7,-5.052,1,0.0341,0.00277,6.15e-06,0.39,0.607,91.948,4,acoustic,0,0.2896628074981704,0.812530563542828,0.7415,0.5253977903469994,0.1,0.7,0.6,0.1,0.0,0.3,0.3,0.2
4WbTMyywJtvUNhmVKa0oSM,The Bridge City Sinners,Unholy Hymns,The Fear,30,161205,1,0.444,0.674,5,-6.675,1,0.0341,0.586,0.000147,0.109,0.698,111.377,3,acoustic,0,0.3808051714108794,0.7807836003364435,0.6859999999999999,0.5351962572491077,0.2,0.5,0.4,0.3,0.6,0.1,0.3,0.2
0R7EWhquaAICmyE5MZqt3q,Ben Rector,The Joy of Music,Living My Best Life,59,215213,0,0.566,0.733,4,-5.302,1,0.0699,0.083,1.55e-06,0.362,0.636,178.828,4,acoustic,0,0.6972210233989454,0.807640396690335,0.6845,0.6902871400297602,0.1,0.7,0.8,0.1,0.0,0.3,0.2,0.6
5u2HaXFymnYNePtwI5bU3t,Frank Turner,FTHC (Deluxe),Haven't Been Doing So Well,30,196813,0,0.367,0.892,2,-3.91,1,0.133,0.00012,0.000268,0.276,0.799,81.928,4,acoustic,0,0.2426585104985645,0.834868845725016,0.8455,0.4815091187411934,0.2,0.7,0.6,0.1,0.0,0.3,0.4,0.2
79keCNa2NAa4xMInUQCATJ,The Bridge City Sinners,Unholy Hymns,"The Legend of Olog-hai, Pt. 2",30,184217,1,0.258,0.729,4,-6.457,0,0.0398,0.395,0.00442,0.131,0.462,116.943,3,acoustic,0,0.4069155423789239,0.7850478258318173,0.5955,0.4833211227369138,0.2,0.3,0.6,0.1,0.5,0.1,0.3,0.4
61X73CJcpwGIxgQgKEXbw0,Brandi Carlile;Lucius,In These Silent Days,You and Me On The Rock (feat. Lucius),63,230098,0,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,4,acoustic,0,0.6655423789240612,0.7815660270328424,0.7055,0.6717028019856345,0.2,0.7,0.6,0.1,0.0,0.3,0.3,0.5
78Vs1Oo42MrcbwB8vQhhsz,Get Dead,Dancing with the Curse,Glitch,30,129472,0,0.571,0.696,9,-8.688,1,0.0739,0.14,0.0,0.0973,0.662,155.133,4,acoustic,0,0.5860666504043682,0.7414079768401697,0.679,0.6328248757481792,0.2,0.6,0.7,0.1,0.1,0.3,0.3,0.5
4dzurJ1Q1LIr8X7doV3yT0,Jonah Baker,A Thousand Years (Acoustic),A Thousand Years - Acoustic,44,249728,0,0.385,0.114,7,-13.005,1,0.0314,0.917,0.0,0.128,0.269,93.314,4,acoustic,0,0.2960707785262604,0.6569645756313205,0.1915,0.4460117847191936,0.8,0.2,0.1,0.3,0.1,0.4,0.7,0.0
0goA2cYxU9k2XfQHzo6WcP,Trevor Hall;Marieme,2 Oceans,2 Oceans,54,213055,0,0.588,0.569,9,-7.721,1,0.0295,0.303,0.0342,0.101,0.209,101.988,4,acoustic,0,0.3367609254498714,0.7603231422256127,0.3889999999999999,0.5616946892251614,0.6,0.2,0.4,0.3,0.1,0.3,0.7,0.1
4uCVtXasfPk1Z0JwrwTIzH,Ben Woodward,Golden Hour,Golden Hour - Acoustic Piano,28,168571,0,0.276,0.289,2,-10.879,1,0.0325,0.968,0.00321,0.137,0.118,86.465,3,acoustic,0,0.2639417934813202,0.6985505545449211,0.2035,0.4128307826754138,0.8,0.1,0.1,0.2,0.0,0.3,0.7,0.0
3HOcPWc2LUUv5te756KfAH,Brandon Chase,Without Me,Without Me,47,202219,0,0.664,0.301,0,-8.135,1,0.0296,0.739,0.0,0.103,0.268,115.877,4,acoustic,0,0.4019148856322593,0.7522250259178843,0.2845,0.6060466371833813,0.6,0.3,0.2,0.4,0.1,0.3,0.5,0.1
